Loading data from data/history/banknifty_spot_m1.json...
Loaded 7513 candles.
Running Replay...
📊 Strategy Scan: Price=59431.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59438.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59440.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59422.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59417.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59406.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59393.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59395.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59402.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59409.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59405.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59431.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59421.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59418.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59424.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59398.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59396.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59386.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59400.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59435.05, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59429.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59424.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59429.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59419.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59405.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59406.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59434.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59424.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59404.15, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59401.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59390.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59374.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59374.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59365.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59378.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59342.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59344.70, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59360.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59370.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59382.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59380.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59385.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59367.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59368.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59384.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59377.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59379.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59383.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59396.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59414.00, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59412.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59410.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59400.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59398.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59390.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59400.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59392.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59399.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59405.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59402.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59397.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59375.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59378.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59373.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59360.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59370.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59364.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59368.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59367.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59365.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59358.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59358.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59368.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59372.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59380.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59376.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59373.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59385.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59359.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59378.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59378.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59368.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59362.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59357.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59331.10, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59333.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59344.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59343.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59345.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59354.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59360.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59378.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59364.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59375.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59365.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59355.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59353.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59356.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59357.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59356.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59345.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59346.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59352.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59340.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59334.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59319.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59317.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59327.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59326.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59331.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59331.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59342.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59336.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59336.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59330.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59334.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59345.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59353.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59349.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59347.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59343.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59336.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59343.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59349.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59356.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59359.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59371.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59365.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59359.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59357.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59357.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59361.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59361.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59359.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59353.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59361.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59364.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59379.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59398.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59393.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59402.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59405.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59422.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59428.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59419.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59407.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59407.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59402.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59398.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59390.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59401.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59401.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59395.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59387.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59395.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59398.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59393.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59397.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59397.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59373.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59381.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59374.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59373.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59365.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59369.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59384.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59385.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59382.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59379.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59363.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59356.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59351.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59355.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59350.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59343.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59358.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59358.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59351.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59345.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59340.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59344.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59344.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59341.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59343.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59341.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59344.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59342.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59346.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59349.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59349.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59341.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59340.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.20, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59386.95, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59376.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59376.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59358.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59363.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59375.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59375.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59385.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59408.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59411.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59411.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59413.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59408.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59396.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59395.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59396.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59390.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59389.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59386.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59387.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59399.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59414.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59414.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59420.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59388.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59390.10, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59396.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59053.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59334.45, Score=3.0 (Mom=1.5, Str=0.0)
🚀 SIGNAL CREATED: BUY_CE | Score: 3.0
📊 Strategy Scan: Price=59305.15, Score=1.5 (Mom=1.5, Str=0.0)
📊 Strategy Scan: Price=59272.85, Score=-1.5 (Mom=-1.5, Str=0.0)
📊 Strategy Scan: Price=59297.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59274.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59247.35, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59243.65, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59222.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59233.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59194.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59221.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59232.90, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59220.10, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59189.45, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59178.30, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59154.00, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59159.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59165.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59178.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59152.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59107.40, Score=-3.0 (Mom=-1.5, Str=0.0)
🚀 SIGNAL CREATED: BUY_PE | Score: -3.0
📊 Strategy Scan: Price=59134.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59127.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59136.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59130.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59117.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59141.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59126.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59117.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59120.35, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59101.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59139.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59158.75, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59150.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59173.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59176.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59164.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59150.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59153.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59165.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59156.95, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59169.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59167.70, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59195.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59196.15, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59190.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59194.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59196.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59158.05, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59177.60, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59161.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59175.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59205.10, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59200.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59174.90, Score=-0.5 (Mom=-0.5, Str=0.0)
📊 Strategy Scan: Price=59176.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59173.40, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59201.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59203.90, Score=0.5 (Mom=0.5, Str=0.0)
📊 Strategy Scan: Price=59212.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59207.05, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59217.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59228.65, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59241.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59235.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59215.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59222.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59219.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59217.50, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59220.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59211.30, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59229.55, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59223.90, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59231.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59247.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59256.00, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59247.75, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59240.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59227.20, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59213.85, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59209.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59185.45, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59182.80, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59185.25, Score=0.0 (Mom=0.0, Str=0.0)
📊 Strategy Scan: Price=59168.05, Score=0.0 (Mom=0.0, Str=0.0)
